"year","month","tis99","tia30","tia10","til30","til10","ts","time"
1806,10,-0.615326,-0.380349,-0.278779,-0.416871,0.266933,1806.79,"1806-10-15 00:00:00"
1806,11,0.864074,1.46002,1.22886,1.79329,2.08046,1806.88,"1806-11-15 00:00:00"
1806,12,1.58539,1.59539,1.65461,1.82629,1.64202,1806.96,"1806-12-15 00:00:00"
1807,1,-0.0424846,0.156988,0.23895,0.0734591,0.110246,1807.04,"1807-1-15 00:00:00"
1807,2,0.410568,0.702266,1.16965,0.753017,1.41966,1807.12,"1807-2-15 00:00:00"
1807,3,-1.68273,-1.11007,-1.07116,-0.850949,-1.14835,1807.21,"1807-3-15 00:00:00"
1807,4,-1.02011,-0.855081,-0.650394,-0.918488,0.151795,1807.29,"1807-4-15 00:00:00"
1807,5,0.654027,0.539221,0.461421,0.785288,0.870562,1807.38,"1807-5-15 00:00:00"
1807,6,-0.796204,-0.683076,0.00875973,0.126995,0.261463,1807.46,"1807-6-15 00:00:00"
1807,7,0.932177,1.05174,1.76593,1.61657,2.51498,1807.54,"1807-7-15 00:00:00"
1807,8,3.17619,3.01508,2.16147,3.3815,2.91977,1807.62,"1807-8-15 00:00:00"
1807,9,-1.38855,-1.50515,-1.40251,-1.4594,-1.2379,1807.71,"1807-9-15 00:00:00"
1807,10,0.521874,0.696484,0.69236,0.737622,1.33834,1807.79,"1807-10-15 00:00:00"
1807,11,0.190687,0.671061,0.460774,0.817882,0.854165,1807.88,"1807-11-15 00:00:00"
1807,12,-0.196266,0.0884235,0.249889,0.157256,-0.584924,1807.96,"1807-12-15 00:00:00"
1808,1,-0.0772213,0.119688,0.24979,0.0504089,-0.150443,1808.04,"1808-1-15 00:00:00"
1808,2,-0.705521,-0.645035,-0.227745,-0.59849,-0.948314,1808.12,"1808-2-15 00:00:00"
1808,3,-2.51363,-1.71527,-1.52165,-1.4602,-1.46631,1808.21,"1808-3-15 00:00:00"
1808,4,-1.56394,-1.2127,-0.851447,-1.14406,-0.088928,1808.29,"1808-4-15 00:00:00"
1808,5,1.37359,1.22956,0.935306,1.4264,1.01089,1808.38,"1808-5-15 00:00:00"
1808,6,-0.56895,-0.40316,0.553673,0.567842,0.691198,1808.46,"1808-6-15 00:00:00"
1808,7,1.00225,1.15522,1.49341,1.58241,1.42828,1808.54,"1808-7-15 00:00:00"
1808,8,1.16442,0.89522,0.572457,0.905273,0.410096,1808.62,"1808-8-15 00:00:00"
1808,9,0.0274452,-0.0994443,0.164346,0.261201,0.757111,1808.71,"1808-9-15 00:00:00"
1808,10,-1.48495,-1.19878,-0.909787,-1.24714,-0.712642,1808.79,"1808-10-15 00:00:00"
1808,11,-0.788786,-0.47183,-0.537461,-0.520903,-0.353844,1808.88,"1808-11-15 00:00:00"
1808,12,-2.09939,-1.41267,-1.33137,-1.40853,-2.24762,1808.96,"1808-12-15 00:00:00"
1809,1,-0.737218,-0.534655,-0.49705,-0.603155,-1.04328,1809.04,"1809-1-15 00:00:00"
1809,2,0.833912,1.23211,1.6046,1.38266,1.2907,1809.12,"1809-2-15 00:00:00"
1809,3,-0.558586,0.0532906,0.360821,0.534599,0.996928,1809.21,"1809-3-15 00:00:00"
1809,4,-2.34947,-1.70033,-1.22937,-1.61812,-0.648405,1809.29,"1809-4-15 00:00:00"
1809,5,0.719441,0.56983,0.315063,0.581487,0.0265375,1809.38,"1809-5-15 00:00:00"
1809,6,-0.720453,-0.563963,0.241434,0.4227,-0.317891,1809.46,"1809-6-15 00:00:00"
1809,7,-0.609339,-0.517488,-0.293799,-0.349586,-1.29582,1809.54,"1809-7-15 00:00:00"
1809,8,0.00378218,-0.274868,-0.316953,-0.446547,-0.732121,1809.62,"1809-8-15 00:00:00"
1809,9,-0.444553,-0.54792,-0.364705,-0.141442,-0.02889,1809.71,"1809-9-15 00:00:00"
1809,10,-1.35116,-1.00877,-0.702256,-0.924257,-0.240119,1809.79,"1809-10-15 00:00:00"
1809,11,-1.03365,-0.72201,-0.678473,-0.838753,-0.316923,1809.88,"1809-11-15 00:00:00"
1809,12,0.411115,0.725492,0.619946,0.775611,0.621986,1809.96,"1809-12-15 00:00:00"
1810,1,-1.15406,-0.931019,-0.794416,-0.881907,-0.917024,1810.04,"1810-1-15 00:00:00"
1810,2,-1.05189,-1.08079,-0.880782,-1.1564,-1.93581,1810.12,"1810-2-15 00:00:00"
1810,3,0.174555,0.792867,0.891184,1.13842,1.66447,1810.21,"1810-3-15 00:00:00"
1810,4,-0.65756,-0.37943,0.104965,-0.154079,2.63315,1810.29,"1810-4-15 00:00:00"
1810,5,-0.850514,-0.973057,-0.77174,-1.10189,-1.10467,1810.38,"1810-5-15 00:00:00"
1810,6,-1.55372,-1.39057,-1.23274,-0.580067,-1.71625,1810.46,"1810-6-15 00:00:00"
1810,7,-0.609339,-0.503202,-0.339933,-0.277811,-0.979703,1810.54,"1810-7-15 00:00:00"
1810,8,-0.383097,-0.632893,-0.516054,-0.863147,-0.774724,1810.62,"1810-8-15 00:00:00"
1810,9,1.36477,1.30851,1.39773,1.73128,1.90733,1810.71,"1810-9-15 00:00:00"
1810,10,-0.615326,-0.260251,-0.103433,-0.190779,0.748163,1810.79,"1810-10-15 00:00:00"
1810,11,-0.0541817,0.486379,0.418238,0.393878,0.95475,1810.88,"1810-11-15 00:00:00"
1810,12,0.451608,0.716467,0.570285,0.624773,0.721744,1810.96,"1810-12-15 00:00:00"
1811,1,-1.5709,-1.26357,-0.981642,-1.09131,-0.963124,1811.04,"1811-1-15 00:00:00"
1811,2,-0.0512619,0.159707,0.376651,0.288427,-0.0836219,1811.12,"1811-2-15 00:00:00"
1811,3,0.858819,1.41474,1.53536,1.52565,2.08272,1811.21,"1811-3-15 00:00:00"
1811,4,-0.355432,-0.106795,0.431003,0.183893,1.79039,1811.29,"1811-4-15 00:00:00"
1811,5,2.2894,1.98338,1.54463,1.9946,1.58693,1811.38,"1811-5-15 00:00:00"
1811,6,2.08234,2.3716,2.416,3.69598,2.88389,1811.46,"1811-6-15 00:00:00"
1811,7,0.932177,1.06477,1.12972,1.36372,0.950993,1811.54,"1811-7-15 00:00:00"
1811,8,0.00378218,-0.169611,-0.265242,-0.46446,-0.345683,1811.62,"1811-8-15 00:00:00"
1811,9,-0.208554,-0.289409,-0.0740101,-0.073262,-0.335425,1811.71,"1811-9-15 00:00:00"
1811,10,2.06044,2.09541,1.69862,2.17752,2.39676,1811.79,"1811-10-15 00:00:00"
1811,11,0.619206,1.29077,1.01568,1.1474,1.17769,1811.88,"1811-11-15 00:00:00"
1811,12,0.0466868,0.367452,0.199029,0.216737,0.1518,1811.96,"1811-12-15 00:00:00"
1812,1,-0.876165,-0.558831,-0.330826,-0.242178,-0.0903843,1812.04,"1812-1-15 00:00:00"
1812,2,0.218139,0.440059,0.645839,0.600618,0.131177,1812.12,"1812-2-15 00:00:00"
1812,3,-0.607462,0.0383291,0.15101,-0.101487,-0.304493,1812.21,"1812-3-15 00:00:00"
1812,4,-1.38267,-0.905576,-0.401671,-0.685532,0.36356,1812.29,"1812-4-15 00:00:00"
1812,5,0.130708,-0.0554248,-0.119794,-0.326783,-1.17257,1812.38,"1812-5-15 00:00:00"
1812,6,-0.493199,-0.222931,0.0575753,0.420319,-0.433919,1812.46,"1812-6-15 00:00:00"
1812,7,-1.45017,-1.28214,-1.26902,-1.21075,-1.77098,1812.54,"1812-7-15 00:00:00"
1812,8,-0.847352,-1.06837,-0.745466,-1.47792,-0.732273,1812.62,"1812-8-15 00:00:00"
1812,9,-1.07388,-1.13903,-0.822078,-1.01846,-1.29192,1812.71,"1812-9-15 00:00:00"
1812,10,0.588768,0.717494,0.782369,0.594121,0.630345,1812.79,"1812-10-15 00:00:00"
1812,11,-1.52339,-1.37952,-0.963863,-1.73974,-1.3696,1812.88,"1812-11-15 00:00:00"
1812,12,-2.38284,-1.56605,-1.53746,-1.79191,-1.80567,1812.96,"1812-12-15 00:00:00"
1813,1,-0.980375,-0.608695,-0.566274,-0.340253,0.0834196,1813.04,"1813-1-15 00:00:00"
1813,2,0.75694,1.1865,1.16907,1.39134,0.585288,1813.12,"1813-2-15 00:00:00"
1813,3,-0.411958,0.214467,0.330441,0.0661496,-0.359374,1813.21,"1813-3-15 00:00:00"
1813,4,0.490525,0.582385,1.92264,0.955751,2.76616,1813.29,"1813-4-15 00:00:00"
1813,5,0.196123,0.0185215,-0.243773,-0.223152,-0.935631,1813.38,"1813-5-15 00:00:00"
1813,6,-1.17496,-0.880482,-0.562234,-0.385889,-1.1532,1813.46,"1813-6-15 00:00:00"
1813,7,-1.16989,-0.941443,-0.80826,-0.853514,-0.777777,1813.54,"1813-7-15 00:00:00"
1813,8,-1.46636,-1.59928,-1.00281,-1.89271,-1.00679,1813.62,"1813-8-15 00:00:00"
1813,9,-1.15255,-1.14056,-1.1204,-0.963971,-1.33769,1813.71,"1813-9-15 00:00:00"
1813,10,-0.749115,-0.457268,-0.22714,-0.64109,-1.09102,1813.79,"1813-10-15 00:00:00"
1813,11,-0.605135,-0.207707,-2.72516e-16,-0.29686,-0.232279,1813.88,"1813-11-15 00:00:00"
1813,12,-0.317742,0.0805584,0.105594,0.0706048,0.322663,1813.96,"1813-12-15 00:00:00"
1814,1,-1.08459,-0.749907,-0.537776,-0.46684,0.699962,1814.04,"1814-1-15 00:00:00"
1814,2,-2.32192,-2.64588,-2.1455,-2.74813,-2.7185,1814.12,"1814-2-15 00:00:00"
1814,3,-1.48723,-0.77444,-0.788321,-0.948399,-1.56189,1814.21,"1814-3-15 00:00:00"
1814,4,0.973929,0.904033,1.81483,1.22877,1.90123,1814.29,"1814-4-15 00:00:00"
1814,5,-1.76632,-1.67975,-1.5029,-2.00963,-1.80987,1814.38,"1814-5-15 00:00:00"
1814,6,-1.70522,-1.34498,-0.871699,-0.934922,-1.26424,1814.46,"1814-6-15 00:00:00"
1814,7,0.301557,0.585072,0.602898,0.674522,0.758559,1814.54,"1814-7-15 00:00:00"
1814,8,-0.769976,-0.847334,-0.481894,-0.98342,-0.179158,1814.62,"1814-8-15 00:00:00"
1814,9,-1.78188,-1.65508,-1.44136,-1.49165,-1.07647,1814.71,"1814-9-15 00:00:00"
1814,10,-1.28427,-1.0158,-0.533071,-1.15435,-1.30278,1814.79,"1814-10-15 00:00:00"
1814,11,0.00703539,0.580282,0.476962,0.470932,0.2486,1814.88,"1814-11-15 00:00:00"
1814,12,0.532592,0.735218,0.624088,0.784838,0.918998,1814.96,"1814-12-15 00:00:00"
1815,1,-1.32774,-0.945729,-0.830858,-0.513129,0.14974,1815.04,"1815-1-15 00:00:00"
1815,2,0.718454,1.00876,0.780893,1.5024,1.32234,1815.12,"1815-2-15 00:00:00"
1815,3,0.956571,1.48624,1.36599,1.53764,1.28826,1815.21,"1815-3-15 00:00:00"
1815,4,0.127972,0.178848,0.826503,0.534766,-0.435603,1815.29,"1815-4-15 00:00:00"
1815,5,0.457782,0.320819,0.0172501,0.157259,0.493884,1815.38,"1815-5-15 00:00:00"
1815,6,-0.190195,0.228322,0.388768,0.857128,0.30776,1815.46,"1815-6-15 00:00:00"
1815,7,-1.73044,-1.44714,-1.34636,-1.45726,-1.49661,1815.54,"1815-7-15 00:00:00"
1815,8,-1.15686,-1.21866,-0.791612,-1.22382,-0.203751,1815.62,"1815-8-15 00:00:00"
1815,9,-0.916552,-0.723129,-0.414636,-0.482603,0.363043,1815.71,"1815-9-15 00:00:00"
1815,10,-0.013279,0.180266,0.254165,0.301286,-0.209909,1815.79,"1815-10-15 00:00:00"
1815,11,-1.21731,-0.912189,-1.07759,-1.20877,-1.26822,1815.88,"1815-11-15 00:00:00"
1815,12,-1.16808,-0.616148,-0.69054,-0.648334,-0.459977,1815.96,"1815-12-15 00:00:00"
1816,1,0.131199,0.489234,1.54463,1.10198,3.22887,1816.04,"1816-1-15 00:00:00"
1816,2,-0.89795,-0.944135,-0.675223,-0.574041,-0.449021,1816.12,"1816-2-15 00:00:00"
1816,3,-0.607462,-0.121828,-0.0178402,-0.0371405,-0.788527,1816.21,"1816-3-15 00:00:00"
1816,4,-0.295007,-0.144894,0.305945,0.257142,-1.32393,1816.29,"1816-4-15 00:00:00"
1816,5,-1.30842,-1.24824,-1.22156,-1.41174,-0.740181,1816.38,"1816-5-15 00:00:00"
1816,6,-1.70522,-1.27272,-0.923201,-0.809016,-0.99083,1816.46,"1816-6-15 00:00:00"
1816,7,-1.66037,-1.36322,-1.12687,-1.18917,-0.630296,1816.54,"1816-7-15 00:00:00"
1816,8,-1.93061,-1.89562,-1.15784,-1.77001,-0.302655,1816.62,"1816-8-15 00:00:00"
1816,9,-1.15255,-0.971532,-0.531631,-0.755504,0.155266,1816.71,"1816-9-15 00:00:00"
1816,10,-0.749115,-0.57075,-0.397562,-0.420325,-0.526784,1816.79,"1816-10-15 00:00:00"
1816,11,-1.58461,-1.49869,-1.29602,-1.69015,-0.776515,1816.88,"1816-11-15 00:00:00"
1816,12,-0.601186,-0.14889,-0.0660497,-0.119334,0.329757,1816.96,"1816-12-15 00:00:00"
1817,1,0.895406,1.16474,2.06286,1.70561,2.55856,1817.04,"1817-1-15 00:00:00"
1817,2,1.1418,1.46373,1.16881,1.98239,1.51766,1817.12,"1817-2-15 00:00:00"
1817,3,-0.216454,0.311419,0.218459,0.442398,-0.480409,1817.21,"1817-3-15 00:00:00"
1817,4,-2.53075,-1.85832,-1.51075,-1.62181,-2.62265,1817.29,"1817-4-15 00:00:00"
1817,5,-0.588855,-0.631329,-0.528845,-0.576254,0.37164,1817.38,"1817-5-15 00:00:00"
1817,6,0.946073,1.44273,1.19288,2.04889,1.56633,1817.46,"1817-6-15 00:00:00"
1817,7,-0.959684,-0.649142,-0.358304,-0.198785,0.963643,1817.54,"1817-7-15 00:00:00"
1817,8,-0.6926,-0.654615,-0.0977848,-0.180576,3.24082,1817.62,"1817-8-15 00:00:00"
1817,9,0.971442,1.18471,1.41077,1.64744,2.23106,1817.71,"1817-9-15 00:00:00"
1817,10,-2.28768,-1.88676,-1.38513,-1.6847,-1.4748,1817.79,"1817-10-15 00:00:00"
1817,11,0.864074,1.67849,1.62051,1.83935,2.25201,1817.88,"1817-11-15 00:00:00"
1817,12,-0.439218,0.0143661,0.113313,0.0180603,0.123004,1817.96,"1817-12-15 00:00:00"
1818,1,0.617512,0.893491,1.44217,1.26537,1.26375,1818.04,"1818-1-15 00:00:00"
1818,2,0.0257097,0.142235,0.0823292,0.426448,-0.0652954,1818.12,"1818-2-15 00:00:00"
1818,3,0.174555,0.693533,0.470565,0.721212,0.0458236,1818.21,"1818-3-15 00:00:00"
1818,4,0.369674,0.421786,0.78402,1.07029,0.500096,1818.29,"1818-4-15 00:00:00"
1818,5,-0.850514,-0.821331,-0.590674,-0.643297,0.305114,1818.38,"1818-5-15 00:00:00"
1818,6,0.643068,1.15999,0.810124,1.47024,0.827103,1818.46,"1818-6-15 00:00:00"
1818,7,0.301557,0.655167,1.05855,1.22408,2.05264,1818.54,"1818-7-15 00:00:00"
1818,8,-0.769976,-0.733831,0.050873,-0.171879,2.03073,1818.62,"1818-8-15 00:00:00"
1818,9,-0.208554,0.0138127,0.254614,0.293709,0.6234,1818.71,"1818-9-15 00:00:00"
1818,10,-0.414644,-0.131634,0.0564133,0.286978,0.461574,1818.79,"1818-10-15 00:00:00"
1818,11,0.435555,1.05698,0.931903,1.03552,0.876119,1818.88,"1818-11-15 00:00:00"
1818,12,-0.884631,-0.525947,-0.500942,-0.500498,-0.488704,1818.96,"1818-12-15 00:00:00"
1819,1,0.478566,0.711664,1.05615,0.953757,-0.0619887,1819.04,"1819-1-15 00:00:00"
1819,2,0.526025,0.737183,0.589687,0.985573,0.48337,1819.12,"1819-2-15 00:00:00"
1819,3,0.418935,0.898887,0.662321,0.916202,0.742247,1819.21,"1819-3-15 00:00:00"
1819,4,0.732227,0.680985,0.925098,1.26201,0.660167,1819.29,"1819-4-15 00:00:00"
1819,5,0.392367,0.33312,0.505767,0.567398,1.35241,1819.38,"1819-5-15 00:00:00"
1819,6,0.718819,1.16109,0.734037,1.25972,0.54332,1819.46,"1819-6-15 00:00:00"
1819,7,0.511764,0.831896,1.07913,1.21942,1.3392,1819.54,"1819-7-15 00:00:00"
1819,8,0.545413,0.527632,1.83417,1.35315,2.65423,1819.62,"1819-8-15 00:00:00"
1819,9,0.499444,0.74014,0.836583,0.934343,1.04389,1819.71,"1819-9-15 00:00:00"
1819,10,-0.548432,-0.248369,-0.128316,0.187925,0.550696,1819.79,"1819-10-15 00:00:00"
1819,11,-0.727569,-0.437285,-0.392911,-0.502693,-0.697582,1819.88,"1819-11-15 00:00:00"
1819,12,-1.00611,-0.599893,-0.499171,-0.302006,-0.0184239,1819.96,"1819-12-15 00:00:00"
1820,1,-1.43195,-1.04819,-0.974855,-0.900602,-2.72976,1820.04,"1820-1-15 00:00:00"
1820,2,-0.205205,-0.0842329,-0.196722,-0.022199,-0.658477,1820.12,"1820-2-15 00:00:00"
1820,3,-0.900718,-0.501796,-0.91873,-0.491025,-1.04841,1820.21,"1820-3-15 00:00:00"
1820,4,1.03435,0.85793,0.992894,1.3983,0.86568,1820.29,"1820-4-15 00:00:00"
1820,5,0.719441,0.649512,0.649615,0.745351,1.23203,1820.38,"1820-5-15 00:00:00"
1820,6,-1.55372,-1.06155,-0.999909,-1.12702,-1.37256,1820.46,"1820-6-15 00:00:00"
1820,7,-1.23996,-0.945659,-0.616956,-0.680904,-0.784886,1820.54,"1820-7-15 00:00:00"
1820,8,1.16442,1.06172,1.89305,1.83244,2.11037,1820.62,"1820-8-15 00:00:00"
1820,9,-1.07388,-0.899678,-0.544448,-0.813473,-0.963529,1820.71,"1820-9-15 00:00:00"
1820,10,-0.414644,-0.12103,-0.0292242,0.351932,0.94487,1820.79,"1820-10-15 00:00:00"
1820,11,-1.52339,-1.39386,-1.05262,-1.411,-1.16144,1820.88,"1820-11-15 00:00:00"
1820,12,-0.925123,-0.478467,-0.268662,-0.19765,0.081598,1820.96,"1820-12-15 00:00:00"
1821,1,0.304882,0.640532,0.708339,0.846429,-0.0602614,1821.04,"1821-1-15 00:00:00"
1821,2,-0.820978,-0.784717,-0.713308,-0.826359,-0.923026,1821.12,"1821-2-15 00:00:00"
1821,3,-0.314206,0.170837,-0.0212126,0.159354,-0.022592,1821.21,"1821-3-15 00:00:00"
1821,4,1.39691,1.12364,1.07695,1.57062,0.808547,1821.29,"1821-4-15 00:00:00"
1821,5,-0.719685,-0.680114,-0.463405,-0.717974,-0.183236,1821.38,"1821-5-15 00:00:00"
1821,6,-2.31123,-1.66941,-1.38766,-1.69853,-1.4285,1821.46,"1821-6-15 00:00:00"
1821,7,-1.66037,-1.28742,-0.876475,-0.909758,-1.02958,1821.54,"1821-7-15 00:00:00"
1821,8,-0.305721,-0.301846,0.348329,0.244261,-0.660581,1821.62,"1821-8-15 00:00:00"
1821,9,0.57811,0.77282,1.19695,1.07063,0.846069,1821.71,"1821-9-15 00:00:00"
1821,10,-0.013279,0.243903,0.733737,0.754049,1.73966,1821.79,"1821-10-15 00:00:00"
1821,11,1.47624,2.10311,1.75641,2.35108,2.09469,1821.88,"1821-11-15 00:00:00"
1821,12,1.18046,1.52352,1.84296,1.80693,2.16995,1821.96,"1821-12-15 00:00:00"
1822,1,0.791196,1.07106,1.01969,1.11067,0.456668,1822.04,"1822-1-15 00:00:00"
1822,2,0.949369,1.25775,0.891468,1.31902,0.975789,1822.12,"1822-2-15 00:00:00"
1822,3,1.64084,2.11634,1.88369,2.09135,1.95556,1822.21,"1822-3-15 00:00:00"
1822,4,0.611376,0.522009,0.290773,0.749197,-0.309246,1822.29,"1822-4-15 00:00:00"
1822,5,1.24276,1.06259,1.51774,1.18365,1.57984,1822.38,"1822-5-15 00:00:00"
1822,6,1.93084,2.1155,1.64912,2.30177,1.83921,1822.46,"1822-6-15 00:00:00"
1822,7,0.301557,0.640484,1.06517,1.26091,1.01573,1822.54,"1822-7-15 00:00:00"
1822,8,-0.0735936,-0.0620645,0.51172,0.459935,-0.744166,1822.62,"1822-8-15 00:00:00"
1822,9,-0.208554,-0.0746549,0.259161,0.199405,-0.894478,1822.71,"1822-9-15 00:00:00"
1822,10,1.12392,1.2213,1.87435,1.73554,2.26392,1822.79,"1822-10-15 00:00:00"
1822,11,1.10894,1.54161,1.15022,1.63179,0.690978,1822.88,"1822-11-15 00:00:00"
1822,12,-1.28955,-0.796542,-1.01205,-0.756294,-1.67605,1822.96,"1822-12-15 00:00:00"
1823,1,-2.43932,-1.83903,-1.83573,-1.97461,-2.55424,1823.04,"1823-1-15 00:00:00"
1823,2,0.0641955,0.240556,0.1398,0.162543,-0.2715,1823.12,"1823-2-15 00:00:00"
1823,3,0.0768026,0.491,0.113575,0.142972,-0.612681,1823.21,"1823-3-15 00:00:00"
1823,4,-0.717985,-0.526823,-0.77739,-0.389594,-1.24266,1823.29,"1823-4-15 00:00:00"
1823,5,0.523197,0.366735,0.722769,0.443725,-0.0216115,1823.38,"1823-5-15 00:00:00"
1823,6,-1.02346,-0.47964,-0.41851,-0.561043,-0.917434,1823.46,"1823-6-15 00:00:00"
1823,7,-1.16989,-0.751037,-0.499065,-0.34787,-0.795928,1823.54,"1823-7-15 00:00:00"
1823,8,0.468037,0.456302,0.900738,0.956824,-0.20392,1823.62,"1823-8-15 00:00:00"
1823,9,0.106112,0.225968,0.478045,0.618462,-0.475477,1823.71,"1823-9-15 00:00:00"
1823,10,-0.013279,0.214859,0.5003,0.550084,-0.457196,1823.79,"1823-10-15 00:00:00"
1823,11,0.00703539,0.308322,0.110469,0.226856,-0.639523,1823.88,"1823-11-15 00:00:00"
1823,12,0.654068,1.05374,1.20834,1.13993,1.43188,1823.96,"1823-12-15 00:00:00"
1824,1,0.513302,0.793136,0.572525,0.89005,0.7712,1824.04,"1824-1-15 00:00:00"
1824,2,0.487539,0.786694,0.414364,0.59446,-0.128494,1824.12,"1824-2-15 00:00:00"
1824,3,-0.363082,0.104706,-0.591453,-0.433062,-1.18407,1824.21,"1824-3-15 00:00:00"
1824,4,-0.65756,-0.42852,-0.587416,-0.217495,-0.91281,1824.29,"1824-4-15 00:00:00"
1824,5,-0.52344,-0.576873,-0.55035,-0.497563,-1.75435,1824.38,"1824-5-15 00:00:00"
1824,6,-0.56895,-0.0430483,-0.189331,-0.0544091,-0.343741,1824.46,"1824-6-15 00:00:00"
1824,7,-0.118857,0.405287,0.693354,0.788588,0.634939,1824.54,"1824-7-15 00:00:00"
1824,8,-0.150969,-0.15192,0.154754,0.269816,-1.24689,1824.62,"1824-8-15 00:00:00"
1824,9,1.12877,1.22849,1.39171,1.73416,0.790917,1824.71,"1824-9-15 00:00:00"
1824,10,0.321192,0.501902,0.710474,0.754458,-0.219617,1824.79,"1824-10-15 00:00:00"
1824,11,1.17016,1.51885,0.98986,1.41906,0.492279,1824.88,"1824-11-15 00:00:00"
1824,12,1.5044,1.69948,1.76016,1.65888,1.94255,1824.96,"1824-12-15 00:00:00"
1825,1,0.825932,1.0223,0.683493,1.08004,0.974614,1825.04,"1825-1-15 00:00:00"
1825,2,-0.0127761,0.155813,-0.20556,-0.232364,-0.317947,1825.12,"1825-2-15 00:00:00"
1825,3,-1.19397,-0.771135,-1.34807,-1.49625,-1.5068,1825.21,"1825-3-15 00:00:00"
1825,4,0.732227,0.735642,0.575679,0.856928,0.358596,1825.29,"1825-4-15 00:00:00"
1825,5,0.0652932,-0.0585943,0.209032,0.115609,-0.43487,1825.38,"1825-5-15 00:00:00"
1825,6,-0.417448,0.129737,-0.06127,0.0126529,0.0385808,1825.46,"1825-6-15 00:00:00"
1825,7,-0.399132,0.0555178,0.252347,0.26596,-0.242546,1825.54,"1825-7-15 00:00:00"
1825,8,-0.305721,-0.286099,-0.118668,0.175073,-1.31221,1825.62,"1825-8-15 00:00:00"
1825,9,0.499444,0.584982,0.49305,0.968224,-0.276111,1825.71,"1825-9-15 00:00:00"
1825,10,-0.34775,-0.044839,-0.0153816,0.0890339,-1.28522,1825.79,"1825-10-15 00:00:00"
1825,11,0.802857,1.05352,0.5352,0.765667,-0.390094,1825.88,"1825-11-15 00:00:00"
1825,12,1.09948,1.33056,1.10404,1.14763,0.276593,1825.96,"1825-12-15 00:00:00"
1826,1,-1.81406,-1.38806,-1.34354,-1.40608,-1.27704,1826.04,"1826-1-15 00:00:00"
1826,2,0.0641955,0.264374,-0.275526,-0.134384,-0.34399,1826.12,"1826-2-15 00:00:00"
1826,3,0.370059,0.85551,0.510554,0.373367,0.702632,1826.21,"1826-3-15 00:00:00"
1826,4,-0.0533047,0.0737623,-0.12625,0.0386321,-0.572421,1826.29,"1826-4-15 00:00:00"
1826,5,-0.981344,-0.968972,-1.18857,-0.782076,-1.9349,1826.38,"1826-5-15 00:00:00"
1826,6,0.567317,0.99124,0.521141,0.807653,0.775806,1826.46,"1826-6-15 00:00:00"
1826,7,1.49273,1.97519,1.83158,2.26396,1.83422,1826.54,"1826-7-15 00:00:00"
1826,8,2.24768,1.98312,2.19158,2.4573,2.02008,1826.62,"1826-8-15 00:00:00"
1826,9,0.57811,0.721789,0.447195,0.920836,-0.155274,1826.71,"1826-9-15 00:00:00"
1826,10,0.856345,1.1009,1.1068,1.10732,0.303187,1826.79,"1826-10-15 00:00:00"
1826,11,-0.482701,-0.311753,-0.820734,-0.725975,-1.64397,1826.88,"1826-11-15 00:00:00"
1826,12,0.613576,0.830756,0.52998,0.413897,-0.682447,1826.96,"1826-12-15 00:00:00"
1827,1,-0.424588,-0.0113687,-0.138298,-0.0281392,0.440103,1827.04,"1827-1-15 00:00:00"
1827,2,-2.05252,-2.08065,-2.34445,-2.5852,-2.48768,1827.12,"1827-2-15 00:00:00"
1827,3,0.467811,0.91118,0.539833,0.439261,0.721174,1827.21,"1827-3-15 00:00:00"
1827,4,1.15521,1.06252,0.954475,1.02872,0.881584,1827.29,"1827-4-15 00:00:00"
1827,5,0.981101,0.836227,1.11036,1.11024,1.24687,1827.38,"1827-5-15 00:00:00"
1827,6,0.491566,0.872933,0.510972,0.581076,0.735402,1827.46,"1827-6-15 00:00:00"
1827,7,0.792039,1.2747,0.911175,1.30079,0.548537,1827.54,"1827-7-15 00:00:00"
1827,8,-0.615224,-0.550205,-0.90788,-0.402085,-1.69664,1827.62,"1827-8-15 00:00:00"
1827,9,0.106112,0.222186,-0.155846,0.202955,-0.721547,1827.71,"1827-9-15 00:00:00"
1827,10,0.588768,0.811898,0.811524,0.699135,-0.842356,1827.79,"1827-10-15 00:00:00"
1827,11,-1.76826,-1.54857,-1.58801,-1.90669,-1.84546,1827.88,"1827-11-15 00:00:00"
1827,12,0.89702,1.06663,0.661428,0.634959,-0.514418,1827.96,"1827-12-15 00:00:00"
1828,1,0.0269887,0.445033,0.293429,0.365077,0.679839,1828.04,"1828-1-15 00:00:00"
1828,2,-0.551577,-0.336384,-0.469472,-0.63756,0.179562,1828.12,"1828-2-15 00:00:00"
1828,3,0.272307,0.680951,0.281316,0.100867,0.311971,1828.21,"1828-3-15 00:00:00"
1828,4,0.490525,0.522673,0.0249222,0.288432,0.368166,1828.29,"1828-4-15 00:00:00"
1828,5,0.196123,0.13114,0.00887395,0.21454,-0.00563714,1828.38,"1828-5-15 00:00:00"
1828,6,0.415815,0.826161,0.474147,0.428389,0.302994,1828.46,"1828-6-15 00:00:00"
1828,7,0.441695,0.872421,0.542633,0.64314,-0.0663483,1828.54,"1828-7-15 00:00:00"
1828,8,-1.07948,-0.910866,-1.31946,-0.797722,-1.57349,1828.62,"1828-8-15 00:00:00"
1828,9,-0.129888,-0.00605986,-0.563485,-0.155933,-1.22987,1828.71,"1828-9-15 00:00:00"
1828,10,-0.414644,-0.154136,-0.902964,-0.402024,-1.94534,1828.79,"1828-10-15 00:00:00"
